BTC Address,Signer Key,Total uSTX,Stacker
bc1qapa7j55a6pw6uxj7hyx5ehg3njc6h6q39wnshc,0284df4505c6318a0017a7848aa0a95bf8cd3db697a89d2ec1978a027bece770ef,110000000000,SP3P5W89TM93D97AH2E12XS9650NAMM05PHCBEPPZ
bc1pfesd05mvw62uglxduepsx9jdtkug5zxzg8x79ffcj4acjk8qnthqzrktqf,03cef32afac202346ac76a28e81e77ed497c3f22ce20ac54b496950b4ef0b74b2e,144999000000,
bc1qkftpwzv3s7haayjccyyu0fdh3elhwr5fkkujm7,02b20a0603a409270d4421d89a831e8f7b2fa7c5f2d8872d7aa94737334d10c194,120000000000,
13hay8FrD13ceUJLHLBdXe4g5Ze3xkRssW,022150d4ea6dc60e75e162455553a92adea0a0f3000c192cc55d0bffed22c0a8e0,140000000000,
bc1q2efqxgdyn2ffanuvsf8m62t400pyfjs2unx8dc,0321129d7a3e14cce66abef68b9a3d31d998f14e9a18b09d66aa1110fc604a3b1f,3649900000000,SP3573HMB9SPCTMT85YS85KEPYCX33E6MZGQ5QB2A
bc1qspjt6f9fdjcvrtql32n9ld6d7t6gccqh4sg46g,0284df4505c6318a0017a7848aa0a95bf8cd3db697a89d2ec1978a027bece770ef,2100000000000,SP12A8B7HN18B4DPVCT7WW11YRFHYSHF2SHT9ABMQ
1DJKJGApgX4W8BSQ8FRPLqX78UaCskT4r2,02a89cb3164d3dabcb5cf8796bfc28b91fade8c71a64b5a76d94e79cd27cfa8895,10000000000000,SP1Y7GTHNJ1XWZYPP5WDGSNVAE9H5M4M2ADBG9C33
3QiWyfMUsAvk1fkskDgM2nahgPBb4sBaM3,0209eae9788e4b2cd92699a5e3039863e71315ced6e1a3c0bc5fe27e3d8269e40e,130000000000,SPZQMR0SB88WX6BW83PP1D5JWDAKA1ERQVX5EA2D
1PSnCwZ7hhmEin5dHHjjz4JPGEXGsLkaqW,03cd46fbbdc76f8576c12f8a07832ad48dd460faf27a9b7c277cd2d2fe411e998d,220000000000,SP13CM9QN6J23B6T6415SC0T8JQZ3YADPD1TJ27WZ
bc1qmg39xj6gk09auqkhetea4lce724pqz9jvx28c9,03e0df37e83e43847625a0320456cb9758050a61ce76c2c130bf50242f27ba6d54,144999000000,
bc1qcc2pumtnrtcj4mk9w0y37xynhqarh40zsy5v77,029e1245f007bd8f76d5ce67e759acd21f8b0f2538a80713468f7524bf3fff6136,144999000000,
bc1qxf5ephyanvpxe593a3kg36cx0k92dq3yua46n2,039dc5297b92c1f6b48f4a68e180b853ff6e8188fb78422652a90b8fe14941adce,1619998000000,
